"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SELENBP1",2.27568999607249e-23,-1.37702805781088,0.249,0.347,6.82706998821747e-20,"Neuromesodermal progenitors","SELENBP1"
"LINC00662",2.27702707686841e-23,0.382905856935617,0.317,0.352,6.83108123060522e-20,"Neuromesodermal progenitors","LINC00662"
"BTG2",2.28960022498947e-23,-2.43887088645466,0.376,0.349,6.86880067496841e-20,"Neuromesodermal progenitors","BTG2"
"CENPE",2.40342593961853e-23,-2.31775723090399,0.424,0.332,7.21027781885558e-20,"Neuromesodermal progenitors","CENPE"
"KIAA0586",5.05475835436815e-23,-0.489225689652068,0.427,0.35,1.51642750631045e-19,"Neuromesodermal progenitors","KIAA0586"
"FAS",7.88019340972935e-23,3.40329750007705,0.251,0.173,2.3640580229188e-19,"Neuromesodermal progenitors","FAS"
"GSTZ1",9.18335109341838e-23,-0.584696267910686,0.371,0.397,2.75500532802551e-19,"Neuromesodermal progenitors","GSTZ1"
"TAGLN2",1.01142399801047e-22,-6.74749032579816,0.312,0.34,3.03427199403141e-19,"Neuromesodermal progenitors","TAGLN2"
"CLCN5",2.2427709937748e-22,-4.71850239598204,0.182,0.26,6.7283129813244e-19,"Neuromesodermal progenitors","CLCN5"
"HJURP",6.16259536428043e-22,-1.52889167172999,0.422,0.319,1.84877860928413e-18,"Neuromesodermal progenitors","HJURP"
"LRATD2",7.21190309725404e-22,-4.67558836463902,0.156,0.275,2.16357092917621e-18,"Neuromesodermal progenitors","LRATD2"
"NUF2",7.60219109262431e-22,-2.4705697015861,0.444,0.357,2.28065732778729e-18,"Neuromesodermal progenitors","NUF2"
"RGMB",9.82778987532094e-22,-2.04297435648606,0.285,0.324,2.94833696259628e-18,"Neuromesodermal progenitors","RGMB"
"TNNT1",1.59842804611665e-21,-5.28570577762215,0.35,0.4,4.79528413834994e-18,"Neuromesodermal progenitors","TNNT1"
"ARRDC3",1.76217392170109e-21,-3.16749773906832,0.261,0.251,5.28652176510327e-18,"Neuromesodermal progenitors","ARRDC3"
"ZNF106",1.78672120277189e-21,-2.65217848482094,0.368,0.413,5.36016360831568e-18,"Neuromesodermal progenitors","ZNF106"
"CYP51A1",1.9146776776833e-21,-1.76214001859745,0.494,0.417,5.74403303304989e-18,"Neuromesodermal progenitors","CYP51A1"
"ATF7IP2",3.43101884915063e-21,-5.76202687854815,0.255,0.269,1.02930565474519e-17,"Neuromesodermal progenitors","ATF7IP2"
"COL4A1",3.69755211302392e-21,-6.479407273634,0.347,0.389,1.10926563390718e-17,"Neuromesodermal progenitors","COL4A1"
"NAV2",5.47868526009206e-21,-6.60306130587225,0.315,0.322,1.64360557802762e-17,"Neuromesodermal progenitors","NAV2"
"NKAIN4",5.51865947727115e-21,-7.4739153082988,0.259,0.252,1.65559784318135e-17,"Neuromesodermal progenitors","NKAIN4"
"TSPYL2",9.8917970480754e-21,-7.07376755166219,0.255,0.323,2.96753911442262e-17,"Neuromesodermal progenitors","TSPYL2"
"SOX9",2.27804434693364e-20,-5.02810652248355,0.179,0.263,6.83413304080092e-17,"Neuromesodermal progenitors","SOX9"
"E2F1",3.92245811566459e-20,-1.39494011361039,0.368,0.279,1.17673743469938e-16,"Neuromesodermal progenitors","E2F1"
"TTK",4.30900739156411e-20,-0.385805647011795,0.416,0.318,1.29270221746923e-16,"Neuromesodermal progenitors","TTK"
"DIAPH3",1.00481219425396e-19,-4.92501923997448,0.309,0.325,3.01443658276187e-16,"Neuromesodermal progenitors","DIAPH3"
"NDP",1.32127100448423e-19,4.92411449174535,0.264,0.151,3.96381301345269e-16,"Neuromesodermal progenitors","NDP"
"SLIT2",2.58138516436212e-19,-3.6475051373551,0.304,0.322,7.74415549308637e-16,"Neuromesodermal progenitors","SLIT2"
"HIST1H2AH",2.78535975458856e-19,-1.4988741534339,0.293,0.19,8.35607926376568e-16,"Neuromesodermal progenitors","HIST1H2AH"
"BCKDHA",5.04017684911367e-19,-1.3823984250825,0.226,0.278,1.5120530547341e-15,"Neuromesodermal progenitors","BCKDHA"
"RAB11FIP1",5.0446260740961e-19,-7.97444457887831,0.344,0.341,1.51338782222883e-15,"Neuromesodermal progenitors","RAB11FIP1"
"ARL4A",5.14857734366374e-19,-1.56130518354068,0.409,0.359,1.54457320309912e-15,"Neuromesodermal progenitors","ARL4A"
"RPS12",1.12154801013405e-18,-1.19475740284043,0.419,0.499,3.36464403040215e-15,"Neuromesodermal progenitors","RPS12"
"SLC2A3",1.43083596794225e-18,-2.0212846487843,0.251,0.29,4.29250790382675e-15,"Neuromesodermal progenitors","SLC2A3"
"WDR74",2.2686005620372e-18,-0.356084137249974,0.416,0.327,6.80580168611161e-15,"Neuromesodermal progenitors","WDR74"
"FUNDC1",2.75735516068056e-18,-0.65997518429926,0.266,0.318,8.27206548204167e-15,"Neuromesodermal progenitors","FUNDC1"
"IL6ST",3.09959437267302e-18,-4.64131090706907,0.214,0.296,9.29878311801905e-15,"Neuromesodermal progenitors","IL6ST"
"ZNF322",3.54464784609998e-18,-9.50679456597694,0.371,0.393,1.06339435382999e-14,"Neuromesodermal progenitors","ZNF322"
"TARSL2",5.14786728649302e-18,-9.36108166319012,0.314,0.369,1.54436018594791e-14,"Neuromesodermal progenitors","TARSL2"
"SCG5",5.24202320072826e-18,-4.29821999965734,0.328,0.33,1.57260696021848e-14,"Neuromesodermal progenitors","SCG5"
"EHD4",7.73750909455418e-18,-5.7029636147966,0.243,0.292,2.32125272836625e-14,"Neuromesodermal progenitors","EHD4"
"LIMA1",1.06392043560544e-17,-3.51550766820047,0.341,0.367,3.19176130681631e-14,"Neuromesodermal progenitors","LIMA1"
"AUXG01000058.1",1.11115787497241e-17,-1.32723869446563,0.235,0.263,3.33347362491722e-14,"Neuromesodermal progenitors","AUXG01000058.1"
"CCNG2",1.31197122540743e-17,-3.3685015473434,0.268,0.331,3.93591367622228e-14,"Neuromesodermal progenitors","CCNG2"
"SHTN1",2.76953128222364e-17,-5.18368894015676,0.212,0.275,8.30859384667091e-14,"Neuromesodermal progenitors","SHTN1"
"KRCC1",5.34578696868573e-17,-0.823779342950326,0.242,0.276,1.60373609060572e-13,"Neuromesodermal progenitors","KRCC1"
"GOLGB1",6.45022134200235e-17,-3.05077754557953,0.366,0.411,1.93506640260071e-13,"Neuromesodermal progenitors","GOLGB1"
"PLK1",7.14475223373353e-17,-0.59279140006728,0.416,0.327,2.14342567012006e-13,"Neuromesodermal progenitors","PLK1"
"AURKA",7.54888396072661e-17,-1.31665356911123,0.423,0.338,2.26466518821798e-13,"Neuromesodermal progenitors","AURKA"
"TNFRSF19",8.68110380671431e-17,0.684917160776698,0.324,0.263,2.60433114201429e-13,"Neuromesodermal progenitors","TNFRSF19"
"KIF18B",1.2014593436874e-16,0.821301381408913,0.257,0.173,3.60437803106221e-13,"Neuromesodermal progenitors","KIF18B"
"DST",2.37670917072491e-16,-3.9574280739119,0.335,0.382,7.13012751217472e-13,"Neuromesodermal progenitors","DST"
"MYOF",2.57012611743324e-16,-1.10192787180618,0.276,0.24,7.71037835229972e-13,"Neuromesodermal progenitors","MYOF"
"TTLL7",3.4964021061252e-16,-3.81396566073997,0.193,0.265,1.04892063183756e-12,"Neuromesodermal progenitors","TTLL7"
"MT-ND6",3.99355927276779e-16,0.292925589788063,0.457,0.375,1.19806778183034e-12,"Neuromesodermal progenitors","MT-ND6"
"NFKBIA",4.38847034230167e-16,-8.81940257563688,0.211,0.271,1.3165411026905e-12,"Neuromesodermal progenitors","NFKBIA"
"NMU",5.37613004108505e-16,7.40172112726431,0.233,0.281,1.61283901232551e-12,"Neuromesodermal progenitors","NMU"
"ISYNA1",5.96733613913849e-16,-0.466868299950463,0.467,0.404,1.79020084174155e-12,"Neuromesodermal progenitors","ISYNA1"
"KIN",7.53530935083156e-16,-0.83959892689311,0.377,0.39,2.26059280524947e-12,"Neuromesodermal progenitors","KIN"
"PRR5",8.97056665062767e-16,-4.49131250852822,0.193,0.271,2.6911699951883e-12,"Neuromesodermal progenitors","PRR5"
"ZNF540",1.02633039615726e-15,1.26831214236685,0.27,0.156,3.07899118847178e-12,"Neuromesodermal progenitors","ZNF540"
"BUB1",1.07914820921851e-15,-0.388071109540884,0.429,0.346,3.23744462765553e-12,"Neuromesodermal progenitors","BUB1"
"ZNF91",2.28000545740563e-15,-1.37744869028262,0.342,0.354,6.84001637221689e-12,"Neuromesodermal progenitors","ZNF91"
"BID",2.74633707457938e-15,1.57840833936744,0.411,0.309,8.23901122373813e-12,"Neuromesodermal progenitors","BID"
"MMD",4.76021368645362e-15,-6.55015459611201,0.35,0.35,1.42806410593608e-11,"Neuromesodermal progenitors","MMD"
"FBLN1",5.82679209999089e-15,-2.14349003211579,0.369,0.421,1.74803762999727e-11,"Neuromesodermal progenitors","FBLN1"
"LAMC1",5.83212464302121e-15,-8.53800692124834,0.346,0.373,1.74963739290636e-11,"Neuromesodermal progenitors","LAMC1"
"LNPK",6.50599815057666e-15,-0.331297931909256,0.339,0.278,1.951799445173e-11,"Neuromesodermal progenitors","LNPK"
"CDK1",1.05722553744882e-14,-0.539589518170144,0.418,0.337,3.17167661234645e-11,"Neuromesodermal progenitors","CDK1"
"LINGO1",1.14504884140442e-14,-0.716872404168443,0.414,0.329,3.43514652421326e-11,"Neuromesodermal progenitors","LINGO1"
"FJX1",1.80518298498945e-14,-3.69748677765954,0.335,0.283,5.41554895496835e-11,"Neuromesodermal progenitors","FJX1"
"SPDL1",1.86421209672323e-14,-0.636057815533175,0.419,0.356,5.5926362901697e-11,"Neuromesodermal progenitors","SPDL1"
"HOXA3",2.95435253602719e-14,-0.832507807548165,0.289,0.168,8.86305760808156e-11,"Neuromesodermal progenitors","HOXA3"
"RACGAP1",4.3269613377204e-14,-0.46780676450795,0.352,0.277,1.29808840131612e-10,"Neuromesodermal progenitors","RACGAP1"
"BRCA2",6.29824911631868e-14,-7.674567421824,0.368,0.302,1.8894747348956e-10,"Neuromesodermal progenitors","BRCA2"
"FANCA",6.33307354372699e-14,-0.976918591582388,0.271,0.227,1.8999220631181e-10,"Neuromesodermal progenitors","FANCA"
"SEC31A",7.51230625572728e-14,-5.67698450153857,0.38,0.428,2.25369187671818e-10,"Neuromesodermal progenitors","SEC31A"
"EEF1A1",7.55900617070934e-14,-1.01244005398232,0.424,0.496,2.2677018512128e-10,"Neuromesodermal progenitors","EEF1A1"
"TWF2",1.0191100394794e-13,-0.872685371346657,0.273,0.315,3.05733011843821e-10,"Neuromesodermal progenitors","TWF2"
"PTPRD",1.04731035901208e-13,-4.02599815308173,0.285,0.305,3.14193107703625e-10,"Neuromesodermal progenitors","PTPRD"
"CEP55",1.32295962165613e-13,0.450741914205538,0.376,0.284,3.96887886496838e-10,"Neuromesodermal progenitors","CEP55"
"NEK2",1.3486674059412e-13,-3.59346542486539,0.391,0.294,4.04600221782359e-10,"Neuromesodermal progenitors","NEK2"
"CIT",1.66547526872977e-13,1.38593177606262,0.373,0.273,4.99642580618932e-10,"Neuromesodermal progenitors","CIT"
"LINC01315",3.03007431855762e-13,0.283922015887758,0.346,0.253,9.09022295567286e-10,"Neuromesodermal progenitors","LINC01315"
"SNHG1",3.06203460859624e-13,-5.0307497079267,0.461,0.413,9.18610382578873e-10,"Neuromesodermal progenitors","SNHG1"
"GYG2",4.63157247453743e-13,-12.1260962853558,0.204,0.284,1.38947174236123e-09,"Neuromesodermal progenitors","GYG2"
"HIST1H3B",5.39359829586286e-13,-2.9971048528086,0.306,0.219,1.61807948875886e-09,"Neuromesodermal progenitors","HIST1H3B"
"MUSTN1",6.04377718680584e-13,-4.41388415718664,0.213,0.301,1.81313315604175e-09,"Neuromesodermal progenitors","MUSTN1"
"PHGDH",6.98828394082096e-13,-2.56081403945361,0.355,0.402,2.09648518224629e-09,"Neuromesodermal progenitors","PHGDH"
"MAN1A2",7.01339973455222e-13,-9.22654000356941,0.363,0.368,2.10401992036567e-09,"Neuromesodermal progenitors","MAN1A2"
"MAP2",1.18612654016498e-12,-0.70071913943061,0.337,0.295,3.55837962049493e-09,"Neuromesodermal progenitors","MAP2"
"GIT1",1.29763549656824e-12,-1.26491059630004,0.284,0.246,3.89290648970473e-09,"Neuromesodermal progenitors","GIT1"
"SEPTIN11",1.94643555315506e-12,-1.97393078281552,0.344,0.405,5.83930665946517e-09,"Neuromesodermal progenitors","SEPTIN11"
"C12orf49",2.29039616855112e-12,-5.06135316651859,0.273,0.292,6.87118850565336e-09,"Neuromesodermal progenitors","C12orf49"
"PARPBP",2.58734302751309e-12,-0.36919315964125,0.354,0.294,7.76202908253926e-09,"Neuromesodermal progenitors","PARPBP"
"HLA-C",3.9510837291304e-12,-4.31264127575103,0.355,0.355,1.18532511873912e-08,"Neuromesodermal progenitors","HLA-C"
"CD24",4.97420076199964e-12,-2.53304936771084,0.444,0.398,1.49226022859989e-08,"Neuromesodermal progenitors","CD24"
"IER5",6.03146990934304e-12,-2.63206225928935,0.356,0.359,1.80944097280291e-08,"Neuromesodermal progenitors","IER5"
"DMD",7.27621599362596e-12,-2.68749441423635,0.202,0.266,2.18286479808779e-08,"Neuromesodermal progenitors","DMD"
"TERF2IP",7.51935629950373e-12,-1.2225753612181,0.388,0.394,2.25580688985112e-08,"Neuromesodermal progenitors","TERF2IP"
"SPRY2",1.05346580761285e-11,-8.50825175672117,0.276,0.274,3.16039742283856e-08,"Neuromesodermal progenitors","SPRY2"
"PGF",1.21965581683704e-11,-7.60221713334598,0.198,0.333,3.65896745051111e-08,"Neuromesodermal progenitors","PGF"
"SLC9A3R1",1.80687930581496e-11,-2.54615000170858,0.315,0.318,5.42063791744489e-08,"Neuromesodermal progenitors","SLC9A3R1"
"MEIS3",2.12413439887255e-11,-0.486225366625979,0.41,0.424,6.37240319661764e-08,"Neuromesodermal progenitors","MEIS3"
"MAFG",2.19037468733283e-11,-5.98099105816018,0.269,0.302,6.57112406199849e-08,"Neuromesodermal progenitors","MAFG"
"PLEKHA1",2.41465601810852e-11,-6.58498621625425,0.312,0.311,7.24396805432556e-08,"Neuromesodermal progenitors","PLEKHA1"
"PBX3",3.52122023360954e-11,-8.19945026474088,0.151,0.254,1.05636607008286e-07,"Neuromesodermal progenitors","PBX3"
"IQGAP2",4.21364853928203e-11,-0.72188723499931,0.45,0.371,1.26409456178461e-07,"Neuromesodermal progenitors","IQGAP2"
"ZIC2",5.09822380494088e-11,0.537883044180179,0.45,0.381,1.52946714148226e-07,"Neuromesodermal progenitors","ZIC2"
"MT-ND2",5.31233070946022e-11,-1.73252386715835,0.484,0.437,1.59369921283806e-07,"Neuromesodermal progenitors","MT-ND2"
"HIST1H3G",6.09960524147007e-11,-3.13672520686177,0.267,0.204,1.82988157244102e-07,"Neuromesodermal progenitors","HIST1H3G"
"PIM1",6.66861747654636e-11,-7.44625169435728,0.271,0.249,2.00058524296391e-07,"Neuromesodermal progenitors","PIM1"
"FAM83D",7.16110965857574e-11,-7.02136275479186,0.331,0.261,2.14833289757272e-07,"Neuromesodermal progenitors","FAM83D"
"LRIG3",8.0656190834926e-11,-1.11550010006844,0.368,0.384,2.41968572504778e-07,"Neuromesodermal progenitors","LRIG3"
"TPM2",9.50549932012585e-11,-2.63966853255479,0.373,0.411,2.85164979603775e-07,"Neuromesodermal progenitors","TPM2"
"TSPAN2",9.90679454248168e-11,-2.18198592479814,0.2,0.271,2.9720383627445e-07,"Neuromesodermal progenitors","TSPAN2"
"NDE1",9.91646388346429e-11,-1.70987771676698,0.304,0.251,2.97493916503929e-07,"Neuromesodermal progenitors","NDE1"
"ARHGEF39",1.27072523950171e-10,-1.26131016223224,0.323,0.247,3.81217571850512e-07,"Neuromesodermal progenitors","ARHGEF39"
"AKAP12",1.32146419454116e-10,-5.61869067443082,0.415,0.353,3.96439258362347e-07,"Neuromesodermal progenitors","AKAP12"
"THY1",1.4347677043962e-10,-7.08040428038606,0.335,0.363,4.30430311318861e-07,"Neuromesodermal progenitors","THY1"
"SVIP",1.81465480331619e-10,-7.66945249678751,0.273,0.289,5.44396440994856e-07,"Neuromesodermal progenitors","SVIP"
"TP53I3",3.76239207093326e-10,5.13396002205539,0.32,0.32,1.12871762127998e-06,"Neuromesodermal progenitors","TP53I3"
"LINC00467",3.77287277013126e-10,-2.28696190223563,0.232,0.262,1.13186183103938e-06,"Neuromesodermal progenitors","LINC00467"
"RPL29",3.87864311957676e-10,-0.67779889559685,0.427,0.483,1.16359293587303e-06,"Neuromesodermal progenitors","RPL29"
"TUBB2B",4.09162712787887e-10,-5.48281668171411,0.453,0.418,1.22748813836366e-06,"Neuromesodermal progenitors","TUBB2B"
"SULF2",4.17151415364337e-10,-3.85598924256442,0.285,0.294,1.25145424609301e-06,"Neuromesodermal progenitors","SULF2"
"RPL11",4.69516167779114e-10,-2.12091226931945,0.439,0.491,1.40854850333734e-06,"Neuromesodermal progenitors","RPL11"
"MTFP1",5.55961273224519e-10,-0.448020313724753,0.462,0.368,1.66788381967356e-06,"Neuromesodermal progenitors","MTFP1"
"LTBP1",6.35951607720782e-10,-6.46484584908859,0.266,0.276,1.90785482316235e-06,"Neuromesodermal progenitors","LTBP1"
"PALM2-AKAP2",7.15954877942137e-10,-3.27683987511754,0.368,0.37,2.14786463382641e-06,"Neuromesodermal progenitors","PALM2-AKAP2"
"RPL26",1.02332354827778e-09,-0.504050024561937,0.528,0.494,3.06997064483333e-06,"Neuromesodermal progenitors","RPL26"
"NAMPT",1.17156327799536e-09,-0.959098201850682,0.465,0.415,3.51468983398609e-06,"Neuromesodermal progenitors","NAMPT"
"RFXAP",1.26500482961569e-09,0.661311293921885,0.32,0.26,3.79501448884708e-06,"Neuromesodermal progenitors","RFXAP"
"SNX13",2.8000944584163e-09,-1.93997351317883,0.229,0.25,8.40028337524891e-06,"Neuromesodermal progenitors","SNX13"
"CTSC",3.38552596706694e-09,-1.18589458024359,0.469,0.4,1.01565779012008e-05,"Neuromesodermal progenitors","CTSC"
"ACTB",4.53668234350611e-09,-2.57995351400201,0.351,0.408,1.36100470305183e-05,"Neuromesodermal progenitors","ACTB"
"EIF4A2",5.02098154101407e-09,-4.10852630293944,0.422,0.461,1.50629446230422e-05,"Neuromesodermal progenitors","EIF4A2"
"STAT1",5.91954894726896e-09,-0.815765736550883,0.315,0.312,1.77586468418069e-05,"Neuromesodermal progenitors","STAT1"
"KIF1A",5.97016115867155e-09,-6.24131918785255,0.367,0.314,1.79104834760146e-05,"Neuromesodermal progenitors","KIF1A"
"TRIM2",7.99740681678191e-09,-0.970625382707548,0.418,0.353,2.39922204503457e-05,"Neuromesodermal progenitors","TRIM2"
"RBBP6",9.46366210003335e-09,-11.0890851021608,0.469,0.408,2.83909863001e-05,"Neuromesodermal progenitors","RBBP6"
"ARGLU1",1.12101020399494e-08,-5.71487223600434,0.476,0.443,3.36303061198483e-05,"Neuromesodermal progenitors","ARGLU1"
"RGS10",1.18825050742576e-08,-1.21158415345049,0.303,0.257,3.56475152227728e-05,"Neuromesodermal progenitors","RGS10"
"GADD45A",1.64281704215524e-08,-4.5186901017296,0.352,0.326,4.92845112646571e-05,"Neuromesodermal progenitors","GADD45A"
"ARHGAP11A",1.97997815370815e-08,-1.27220936552054,0.399,0.314,5.93993446112445e-05,"Neuromesodermal progenitors","ARHGAP11A"
"IGFBP2",2.34109747035797e-08,-4.43803767512737,0.321,0.358,7.0232924110739e-05,"Neuromesodermal progenitors","IGFBP2"
"PRKAB2",3.83464641559037e-08,-6.12792512473062,0.357,0.332,0.000115039392467711,"Neuromesodermal progenitors","PRKAB2"
"CANX",3.84854125993339e-08,-1.0810676378419,0.403,0.442,0.000115456237798002,"Neuromesodermal progenitors","CANX"
"DDIT4",4.98725405262103e-08,-2.65761576310341,0.282,0.341,0.000149617621578631,"Neuromesodermal progenitors","DDIT4"
"MICU1",7.60771462420139e-08,-1.13456629384506,0.338,0.354,0.000228231438726042,"Neuromesodermal progenitors","MICU1"
"PIF1",7.82763086999668e-08,-1.67486916276235,0.357,0.269,0.000234828926099901,"Neuromesodermal progenitors","PIF1"
"RPL28",8.37494001346932e-08,-0.518758721572826,0.416,0.469,0.00025124820040408,"Neuromesodermal progenitors","RPL28"
"DYNLL1",1.08654402820735e-07,-2.18950735763004,0.45,0.421,0.000325963208462205,"Neuromesodermal progenitors","DYNLL1"
"HOXB-AS1",1.10634849523339e-07,-2.91037394766498,0.197,0.311,0.000331904548570017,"Neuromesodermal progenitors","HOXB-AS1"
"CHMP1A",1.32555638009225e-07,-0.908011153224865,0.327,0.344,0.000397666914027674,"Neuromesodermal progenitors","CHMP1A"
"GLRX2",1.36189869668724e-07,-6.72388715318783,0.301,0.316,0.000408569609006173,"Neuromesodermal progenitors","GLRX2"
"UBFD1",1.73903771379255e-07,-1.08177102890159,0.32,0.344,0.000521711314137766,"Neuromesodermal progenitors","UBFD1"
"MSMO1",1.76036264611915e-07,1.96132021176269,0.454,0.413,0.000528108793835745,"Neuromesodermal progenitors","MSMO1"
"DSG2",2.09911065890848e-07,0.731585715520183,0.389,0.416,0.000629733197672544,"Neuromesodermal progenitors","DSG2"
"KIF20A",2.32333486290788e-07,-1.98420807754388,0.362,0.282,0.000697000458872363,"Neuromesodermal progenitors","KIF20A"
"MXD3",2.48339999849394e-07,-4.76351566234273,0.301,0.243,0.000745019999548181,"Neuromesodermal progenitors","MXD3"
"IGFBP4",2.53048715311175e-07,-10.0392927166107,0.338,0.362,0.000759146145933524,"Neuromesodermal progenitors","IGFBP4"
"MT-CO1",2.94499265563985e-07,-0.558412267703395,0.487,0.458,0.000883497796691954,"Neuromesodermal progenitors","MT-CO1"
"SHMT2",3.01233397375639e-07,-2.69769047931106,0.384,0.382,0.000903700192126918,"Neuromesodermal progenitors","SHMT2"
"ISG15",3.08411918391491e-07,-1.49464004576095,0.385,0.363,0.000925235755174473,"Neuromesodermal progenitors","ISG15"
"SEC14L1",3.29626364526003e-07,-2.12258158643534,0.394,0.416,0.000988879093578009,"Neuromesodermal progenitors","SEC14L1"
"REC8",3.30536155840314e-07,0.644698623854587,0.371,0.348,0.000991608467520942,"Neuromesodermal progenitors","REC8"
"ABLIM1",4.6766650718839e-07,-4.79499149761047,0.325,0.312,0.00140299952156517,"Neuromesodermal progenitors","ABLIM1"
"TCEAL2",4.7186855610516e-07,-2.51366371005564,0.308,0.285,0.00141560566831548,"Neuromesodermal progenitors","TCEAL2"
"PDGFA",4.96788737440455e-07,-2.23710492634503,0.281,0.284,0.00149036621232136,"Neuromesodermal progenitors","PDGFA"
"MYBL2",5.5482809745442e-07,-0.487506207135835,0.438,0.337,0.00166448429236326,"Neuromesodermal progenitors","MYBL2"
"CKAP2L",5.75867177317919e-07,-1.34701708665954,0.375,0.312,0.00172760153195376,"Neuromesodermal progenitors","CKAP2L"
